detailedaddress,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,prefecture_id,prefecture_name,county_id,county_name,township_id,township_name,addresslevel,id,name,road_id,road_name,village_id,village_name,block_id,block_name,building_id,building_name,unit_id,unit_name,floor_id,floor_name,door_id,door_name,名字,对错,描述,类型
杭州市淳安县千岛湖镇涌金路18号宿舍楼4单元4F,nan,杭州市,淳安县,千岛湖镇,,涌金路,,\N,,宿舍楼,4单元,4F, \N,2,杭州市,23,淳安县,144,千岛湖镇,6,76578972,4F,39288295,涌金路,54996201,18号,\N,\N,76578924,宿舍楼,76578966,4单元,76578972,4F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路阳光水岸丽景楼2号楼B座7楼705,nan,杭州市,淳安县,千岛湖镇,,阳光路,,阳光水岸丽景楼,,2幢B幢,,7楼,705,2,杭州市,23,淳安县,144,千岛湖镇,7,120505817,705,17063,阳光路,95942951,阳光水岸,120495105,丽景楼,120495107,2号楼,120495108,B座,120505812,7楼,120505817,705,陈朗,正确,,
杭州市淳安县瑶山乡何家村瑶山乡政府宿舍楼4楼407室,nan,杭州市,淳安县,瑶山乡,何家村, ,,\N瑶山乡政府,,,,4楼,\N407室,2,杭州市,23,淳安县,150,瑶山乡,7,92617037,407室,17423,何家村,\N,\N,92610166,瑶山乡政府,92610171,宿舍楼,\N,\N,92610175,4楼,92617037,407室,陈朗,正确,,
杭州市淳安县梓桐镇慈溪村118号,nan,杭州市,淳安县,梓桐镇,慈溪村, ,,\N\N,,118号,,\N,\N\N,2,杭州市,23,淳安县,153,梓桐镇,4,73789611,118号,56805767,慈溪村,\N,\N,\N,\N,73789611,118号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县浪川乡大联村46号402,nan,杭州市,淳安县,浪川乡,大联村, ,,\N\N,,46号,,\N,\N402,2,杭州市,23,淳安县,140,浪川乡,7,53003082,402,28490082,大联村,\N,\N,\N,\N,53003075,46号,\N,\N,\N,\N,53003082,402,陈朗,正确,,
杭州市淳安县汾口镇经门村经门自然村水南村党群服务中心1F,nan,杭州市,淳安县,汾口镇,经门村, ,,经门自然村 水南村党群服务中心,,,,1F,\N\N\N,2,杭州市,23,淳安县,133,汾口镇,6,121075837,1F,2523423,经门村,69147213,经门自然村,121075836,水南村党群服务中心,\N,\N,\N,\N,121075837,1F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇火炉尖社区康乐寓3幢2单元,nan,杭州市,淳安县,千岛湖镇,火炉尖社区, ,,\N康乐寓,,3幢,2单元,\N,\N,2,杭州市,23,淳安县,144,千岛湖镇,5,42099210,2单元,2525867,火炉尖社区,\N,\N,8886182,康乐寓,41423040,3幢,42099210,2单元,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇涌金路丰家山一区7幢2单元5楼504,nan,杭州市,淳安县,千岛湖镇,,涌金路,,丰家山\N,,7幢,2单元,5楼,1区504,2,杭州市,23,淳安县,144,千岛湖镇,7,45849879,504,39288295,涌金路,45849348,丰家山一区,\N,\N,45849819,7幢,45849865,2单元,45849877,5楼,45849879,504,陈朗,正确,,
杭州市淳安县千岛湖镇排岭北路12号1单元4楼,nan,杭州市,淳安县,千岛湖镇,,排岭北路,12号,\N\N,,12号,1单元,4楼,\N,2,杭州市,23,淳安县,144,千岛湖镇,6,107176961,4楼,17068,排岭北路,\N,\N,\N,\N,107175468,12号,107175469,1单元,107176961,4楼,\N,\N,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县千岛湖镇涌金路321-45号1F,nan,杭州市,淳安县,千岛湖镇,,涌金路,,\N,,\N,,1F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76545620,1F,39288295,涌金路,76545619,321-45号,\N,\N,\N,\N,\N,\N,76545620,1F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇西园路景秀花园40幢3单元6楼,nan,杭州市,淳安县,千岛湖镇,,西园路,,景秀花园\N,,40幢,3单元,6楼,\N,2,杭州市,23,淳安县,144,千岛湖镇,6,47221839,6楼,47220252,西园路,47220253,景秀花园,\N,\N,47221769,40幢,47221828,3单元,47221839,6楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇环湖北路3号1F未覆盖,nan,杭州市,淳安县,千岛湖镇,,环湖北路,,\N,,\N,,1F, 未覆盖,2,杭州市,23,淳安县,144,千岛湖镇,7,76591462,未覆盖,8693848,环湖北路,76591460,3号,\N,\N,\N,\N,\N,\N,76591461,1F,76591462,未覆盖,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路金色阳光46幢2单元404室,nan,杭州市,淳安县,千岛湖镇,,阳光路,,金色阳光\N,,46幢,2单元,\N,404室,2,杭州市,23,淳安县,144,千岛湖镇,7,28545821,404室,17063,阳光路,28121157,金色阳光,\N,\N,28545779,46幢,28545797,2单元,\N,\N,28545821,404室,陈朗,正确,,
杭州市淳安县千岛湖镇南苑社区书香门第2幢1单元501室,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,书香门第\N,,2幢,1单元,\N,501室,2,杭州市,23,淳安县,144,千岛湖镇,7,23032355,501室,2384829,南苑社区,23032243,书香门第,\N,\N,23032344,2幢,23032345,1单元,\N,\N,23032355,501室,陈朗,正确,,
杭州市淳安县威坪镇旗山村陆家自然村117号（集团高价值）,nan,杭州市,淳安县,威坪镇,旗山村, ,,陆家自然村 \N,,117号,,,\N（集团高价值）\N,2,杭州市,23,淳安县,148,威坪镇,6,106784210,（集团高价值）,17655,旗山村,104209287,陆家自然村,\N,\N,104210975,117号,\N,\N,106784210,（集团高价值）,\N,\N,陈朗,正确,,
杭州市淳安县屏门乡屏前村大陵自然村,nan,杭州市,淳安县,屏门乡,屏前村, ,,大陵自然村 \N,,,,\N,\N\N\N,2,杭州市,23,淳安县,143,屏门乡,2,114798591,大陵自然村,17401,屏前村,114798591,大陵自然村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇开发路421号1F未覆盖,nan,杭州市,淳安县,千岛湖镇,,开发路,,\N,,\N,,1F, 未覆盖,2,杭州市,23,淳安县,144,千岛湖镇,7,76611596,未覆盖,140600,开发路,76611594,421号,\N,\N,\N,\N,\N,\N,76611595,1F,76611596,未覆盖,陈朗,正确,,
杭州市淳安县汾口镇龙源村岭山村余巍华,nan,杭州市,淳安县,汾口镇,龙源村, ,,岭山村 \N,,,,\N,\N\N余巍华,2,杭州市,23,淳安县,133,汾口镇,7,100248582,余巍华,8410448,龙源村,100199618,岭山村,\N,\N,\N,\N,\N,\N,\N,\N,100248582,余巍华,陈朗,正确,,
杭州市淳安县千岛湖镇开发路开发路小区113号3单元3楼,nan,杭州市,淳安县,千岛湖镇,,开发路,113号,开发路小区 \N,,113号,3单元,3楼,\N,2,杭州市,23,淳安县,144,千岛湖镇,6,63502131,3楼,140600,开发路,63501018,开发路小区,\N,\N,63502012,113号,63502120,3单元,63502131,3楼,\N,\N,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县千岛湖镇金家村李家坞小区5幢2单元604室,nan,杭州市,淳安县,千岛湖镇,金家村, ,,李家坞小区 \N,,,2单元,\N,604室,2,杭州市,23,淳安县,144,千岛湖镇,7,1789856,604室,18090,金家村,140613,李家坞小区,\N,\N,1469277,5幢,1633946,2单元,\N,\N,1789856,604室,陈朗,错误,幢消失building_name回填消失,算法问题，building_name使用replace而不是cat
杭州市淳安县姜家镇狮城路墨香湖居2幢2单元503,nan,杭州市,淳安县,姜家镇,,狮城路,,墨香湖居\N,,2幢,2单元,\N,503,2,杭州市,23,淳安县,136,姜家镇,7,60786185,503,23519910,狮城路,57603802,墨香湖居,\N,\N,60782053,2幢,60786104,2单元,\N,\N,60786185,503,陈朗,正确,,
杭州市淳安县千岛湖镇龙门路沁水居1号402室,nan,杭州市,淳安县,千岛湖镇,,龙门路,1号,\N\N,,沁水居1号,,\N,沁水居402室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,8932370,沁水居1号402室,140602,龙门路,\N,\N,\N,\N,8932370,沁水居1号402室,\N,\N,\N,\N,\N,\N,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县千岛湖镇新安南路8-36号商住楼3F未覆盖,nan,杭州市,淳安县,千岛湖镇,,新安南路,,商住楼,,\N,,3F, 未覆盖,2,杭州市,23,淳安县,144,千岛湖镇,7,76680457,未覆盖,2201565,新安南路,71674543,8-36号,71674569,商住楼,\N,\N,\N,\N,76680456,3F,76680457,未覆盖,陈朗,正确,,
杭州市淳安县威坪镇兴华街316号,nan,杭州市,淳安县,威坪镇,,兴华街,,\N,,\N,,\N, ,2,杭州市,23,淳安县,148,威坪镇,2,8002806,316号,7324767,兴华街,8002806,316号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇港口路668号杭州千岛湖颐养中心1号楼6F,nan,杭州市,淳安县,千岛湖镇,,港口路,,杭州千岛湖颐养中心,,1幢,,6F, \N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,77346422,6F,46739588,港口路,76711389,668号,77346398,杭州千岛湖颐养中心,77346404,1号楼,\N,\N,77346422,6F,\N,\N,陈朗,正确,,
杭州市淳安县姜家镇银峰村方大贵-1,nan,杭州市,淳安县,姜家镇,银峰村, ,,\N\N,,,,\N,\N\N方大贵-1,2,杭州市,23,淳安县,136,姜家镇,7,66115703,方大贵-1,56804488,银峰村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,66115703,方大贵-1,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路碧水花园小区19幢1单元5楼,nan,杭州市,淳安县,千岛湖镇,,阳光路,,碧水花园小区 \N,,19幢,1单元,5楼,\N,2,杭州市,23,淳安县,144,千岛湖镇,6,50528652,5楼,17063,阳光路,50499734,碧水花园小区,\N,\N,50528618,19幢,50528619,1单元,50528652,5楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇施家塘社区塘边弄6幢2单元405室,nan,杭州市,淳安县,千岛湖镇,施家塘社区, 塘边弄,, \N,,6幢,2单元,\N,405室,2,杭州市,23,淳安县,144,千岛湖镇,7,9278697,405室,2525366,施家塘社区,8744238,塘边弄,\N,\N,9278686,6幢,9278666,2单元,\N,\N,9278697,405室,陈朗,正确,,
杭州市淳安县左口乡龙源庄村144号（集团高价值）,nan,杭州市,淳安县,左口乡,龙源庄村, ,,\N\N,,144号,,,\N（集团高价值）\N,2,杭州市,23,淳安县,156,左口乡,6,106642057,（集团高价值）,20708,龙源庄村,\N,\N,\N,\N,77262358,144号,\N,\N,106642057,（集团高价值）,\N,\N,陈朗,正确,,
杭州市淳安县屏门乡屏前村屏前自然村章嫩富,nan,杭州市,淳安县,屏门乡,屏前村, ,,屏前自然村 \N,,,,\N,\N\N章嫩富,2,杭州市,23,淳安县,143,屏门乡,7,107229948,章嫩富,17401,屏前村,107176043,屏前自然村,\N,\N,\N,\N,\N,\N,\N,\N,107229948,章嫩富,陈朗,正确,,
杭州市淳安县临岐镇文浦路8幢2单元2楼,nan,杭州市,淳安县,临岐镇,,文浦路,,\N\N,,8幢,,2楼,\N\N,2,杭州市,23,淳安县,5146,临岐镇,6,39954309,2楼,7642953,文浦路,\N,\N,\N,\N,39954305,8幢2单元,\N,\N,39954309,2楼,\N,\N,陈朗,错误,单元消失,算法问题，使用的是replace而不是cat
杭州市淳安县威坪镇考川村158号,nan,杭州市,淳安县,威坪镇,考川村, ,,\N\N,,158号,,\N,\N\N,2,杭州市,23,淳安县,148,威坪镇,7,9799388,158号,17851,考川村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9799388,158号,陈朗,正确,,
杭州市淳安县文昌镇西河村西河自然村55号1楼,nan,杭州市,淳安县,文昌镇,西河村, ,,西河自然村 \N,,55号,,1楼,\N\N,2,杭州市,23,淳安县,149,文昌镇,6,71886692,1楼,20195,西河村,71885769,西河自然村,\N,\N,71886691,55号,\N,\N,71886692,1楼,\N,\N,陈朗,正确,,
杭州市淳安县临岐镇左源村宋家自然村69-1号1楼,nan,杭州市,淳安县,临岐镇,左源村, ,,宋家自然村 \N,,1号,,1楼,69-\N\N,2,杭州市,23,淳安县,5146,临岐镇,6,85221666,1楼,56804401,左源村,85210944,宋家自然村,\N,\N,85210945,69-1号,\N,\N,85221666,1楼,\N,\N,陈朗,错误,building_name回填错误,算法问题，从grade_13中取号的时候没有加上连字符
杭州市淳安县千岛湖镇南苑社区南苑新村6幢1单元501室,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,南苑新村 \N,,6幢,1单元,\N,501室,2,杭州市,23,淳安县,144,千岛湖镇,7,5534857,501室,2384829,南苑社区,5533689,南苑新村,\N,\N,5534841,6幢,5534843,1单元,\N,\N,5534857,501室,陈朗,正确,,
杭州市淳安县千岛湖镇南山大街564号1F,nan,杭州市,淳安县,千岛湖镇,,南山大街,,\N,,\N,,1F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76643407,1F,17061,南山大街,76643406,564号,\N,\N,\N,\N,\N,\N,76643407,1F,\N,\N,陈朗,正确,,
杭州市淳安县浪川乡大塘村秀茂溪村卫生院,nan,杭州市,淳安县,浪川乡,大塘村, ,,秀茂溪村 卫生院,,,,\N,\N\N\N,2,杭州市,23,淳安县,140,浪川乡,3,72604918,卫生院,26750099,大塘村,72244189,秀茂溪村,72604918,卫生院,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县里商乡村坑村上华自然村17号,nan,杭州市,淳安县,里商乡,村坑村, ,,上华自然村 \N,,17号,,\N,\N\N,2,杭州市,23,淳安县,141,里商乡,4,99643918,17号,20410,村坑村,99641249,上华自然村,\N,\N,99643918,17号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇行岗路25号施家塘社区,nan,杭州市,淳安县,千岛湖镇,,行岗路,25号,\N\N,,\N,,\N,施家塘社区,2,杭州市,23,淳安县,144,千岛湖镇,7,102903877,25号施家塘社区,9688000,行岗路,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,102903877,25号施家塘社区,陈朗,正确,,
杭州市淳安县千岛湖镇新安北路68号1单元3楼,nan,杭州市,淳安县,千岛湖镇,,新安北路,,\N,,\N,1单元,3楼, ,2,杭州市,23,淳安县,144,千岛湖镇,6,66486643,3楼,17053,新安北路,11733143,68号,\N,\N,\N,\N,66486639,1单元,66486643,3楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇涌金路丰家山三期27幢1单元5楼501室,nan,杭州市,淳安县,千岛湖镇,,涌金路,,丰家山,3期,27幢,1单元,5楼,501室,2,杭州市,23,淳安县,144,千岛湖镇,7,61355770,501室,39288295,涌金路,39988860,丰家山,61294775,三期,61297180,27幢,61297184,1单元,61355769,5楼,61355770,501室,陈朗,正确,,
杭州市淳安县千岛湖镇睦州大道睦洲大道565号（沿街商铺）,nan,杭州市,淳安县,千岛湖镇,,睦州大道,,睦洲大道\N,,\N,,\N,565号（沿街商铺）,2,杭州市,23,淳安县,144,千岛湖镇,2,121518752,睦洲大道565号（沿街商铺）,40575632,睦州大道,121518752,睦洲大道565号（沿街商铺）,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县金峰乡景山村下源村22号,nan,杭州市,淳安县,金峰乡,景山村, ,,下源村 \N,,22号,,\N,\N\N,2,杭州市,23,淳安县,138,金峰乡,4,105302386,22号,20902,景山村,105291068,下源村,\N,\N,105302386,22号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇龙门路60弄32号209室,nan,杭州市,淳安县,千岛湖镇,,龙门路60弄,32号,\N\N,,32号,,\N,209室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,8931141,60弄32号209室,140602,龙门路,\N,\N,\N,\N,8931141,60弄32号209室,\N,\N,\N,\N,\N,\N,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县汾口镇翠新街52号商住楼一单元6F,nan,杭州市,淳安县,汾口镇,,翠新街,,商住楼,,\N,一单元,6F, 一,2,杭州市,23,淳安县,133,汾口镇,6,98181952,6F,140615,翠新街,69103013,52号,98181209,商住楼,\N,\N,98181210,一单元,98181952,6F,\N,\N,陈朗,正确,,
杭州市淳安县大墅镇枫林北路33号1F,nan,杭州市,淳安县,大墅镇,,枫林北路,,\N,,\N,,1F, ,2,杭州市,23,淳安县,132,大墅镇,6,76899764,1F,54719403,枫林北路,76899723,33号,\N,\N,\N,\N,\N,\N,76899764,1F,\N,\N,陈朗,正确,,
杭州市淳安县汾口镇武强路40号一单元402,nan,杭州市,淳安县,汾口镇,,武强路,40号,\N\N,,40号402,,\N,402\N\N,2,杭州市,23,淳安县,133,汾口镇,4,5006800,40号一单元402,4997525,武强路,\N,\N,\N,\N,5006800,40号一单元402,\N,\N,\N,\N,\N,\N,陈朗,错误,building_name二次回填；单元消失,算法问题，没有去除grade_10中回填的号，unit_name使用的是replace而不是cat
杭州市淳安县汾口镇凤华街狮城春晓7幢1单元602室,nan,杭州市,淳安县,汾口镇,,凤华街,,狮城春晓\N,,7幢,1单元,\N,602室,2,杭州市,23,淳安县,133,汾口镇,7,60836971,602室,25757561,凤华街,60836371,狮城春晓,\N,\N,60836601,7幢,60836607,1单元,\N,\N,60836971,602室,陈朗,正确,,
杭州市淳安县千岛湖镇新安北路36-4号,nan,杭州市,淳安县,千岛湖镇,,新安北路,,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,71527666,36-4号,17053,新安北路,71527666,36-4号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇南山大街597号1单元4楼401室,nan,杭州市,淳安县,千岛湖镇,,南山大街,597号,\N\N,,597号,1单元,4楼,401室,2,杭州市,23,淳安县,144,千岛湖镇,7,66451149,401室,17061,南山大街,\N,\N,\N,\N,43806044,597号,51842898,1单元,66451148,4楼,66451149,401室,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县千岛湖镇进贤大道198号,nan,杭州市,淳安县,千岛湖镇,,进贤大道,198号,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,76555344,198号,66806216,进贤大道,76555344,198号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县枫树岭镇铜山村铜山自然村150号,nan,杭州市,淳安县,枫树岭镇,铜山村, ,,铜山自然村 \N,,150号,,\N,\N\N,2,杭州市,23,淳安县,134,枫树岭镇,4,104732115,150号,8410517,铜山村,104732008,铜山自然村,\N,\N,104732115,150号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇火炉尖社区人民路小区15号2单元3楼301室,nan,杭州市,淳安县,千岛湖镇,火炉尖社区, ,,人民路小区 \N,,15号,2单元,3楼,301室,2,杭州市,23,淳安县,144,千岛湖镇,7,121662435,301室,2525867,火炉尖社区,121383487,人民路小区,\N,\N,121662185,15号,121662186,2单元,121662434,3楼,121662435,301室,陈朗,正确,,
杭州市淳安县石林镇富西线客房2F,nan,杭州市,淳安县,石林镇,,富西线,,\N\N,,客房,,2F,\N\N,2,杭州市,23,淳安县,145,石林镇,6,80602142,2F,76957173,富西线,\N,\N,\N,\N,80602135,客房,\N,\N,80602142,2F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇明珠路明珠花园72幢2楼,nan,杭州市,淳安县,千岛湖镇,,明珠路,,明珠花园\N,,72幢,,2楼,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,45965613,2楼,2201693,明珠路,8402337,明珠花园,\N,\N,45965612,72幢,\N,\N,45965613,2楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇人民路41号商住楼1单元4F,nan,杭州市,淳安县,千岛湖镇,,人民路,,商住楼,,\N,1单元,4F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76768971,4F,8370162,人民路,9664632,41号,76768966,商住楼,\N,\N,76768967,1单元,76768971,4F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇新安东路166号1F,nan,杭州市,淳安县,千岛湖镇,,新安东路,,\N,,\N,,1F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76858334,1F,17059,新安东路,76858333,166号,\N,\N,\N,\N,\N,\N,76858334,1F,\N,\N,陈朗,正确,,
杭州市淳安县姜家镇狮城路墨香湖居19幢2单元203,nan,杭州市,淳安县,姜家镇,,狮城路,,墨香湖居\N,,19幢,2单元,\N,203,2,杭州市,23,淳安县,136,姜家镇,7,60785452,203,23519910,狮城路,57603802,墨香湖居,\N,\N,60785111,19幢,60785451,2单元,\N,\N,60785452,203,陈朗,正确,,
杭州市淳安县千岛湖镇新安北路34-4号商住楼,nan,杭州市,淳安县,千岛湖镇,,新安北路,,商住楼,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,3,76626210,商住楼,17053,新安北路,66402053,34-4号,76626210,商住楼,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县威坪镇横塘村新胜自然村10号1楼,nan,杭州市,淳安县,威坪镇,横塘村, ,,新胜自然村 \N,,10号,,1楼,\N\N,2,杭州市,23,淳安县,148,威坪镇,6,77554738,1楼,17659,横塘村,77550103,新胜自然村,\N,\N,77554737,10号,\N,\N,77554738,1楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇高志弄13-2幢1单元201室,nan,杭州市,淳安县,千岛湖镇,,高志弄,,\N\N,,13-2幢,,\N,13-201室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,2957974,13-2幢1单元201室,140618,高志弄,\N,\N,\N,\N,2957974,13-2幢1单元201室,\N,\N,\N,\N,\N,\N,陈朗,错误,单元消失且building_name回填消失,算法问题，提取幢中没有使用连字符
